molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL5201497,COc1cc2c(cc1Cl)nc(SC(Cc1ccco1)C(=O)N1CCOC1=O)n2Cc1ccccc1,active,511.9870000000003,5.021800000000005,0.0,8.0,4.557520230935552
CHEMBL5205913,O=C1OCCN1C(=O)C(Cc1ccco1)Sc1nc2cc(Cl)c(O)cc2n1Cc1ccccc1,active,497.9600000000002,4.718800000000003,1.0,8.0,4.336299074610352
CHEMBL5194970,O=C(CSc1nc2cc(Cl)ccc2n1Cc1ccccc1)N1CCNC1=O,active,400.89100000000013,3.3819000000000017,1.0,5.0,4.616184634019569
CHEMBL218394,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,active,519.6870000000004,1.7112000000000023,4.0,5.0,4.91721462968355
CHEMBL5171142,COCCn1c(C(=O)NCC(O)c2ccccc2)nc2ccccc2c1=O,active,367.40500000000014,1.5062999999999993,2.0,6.0,4.267606240177032
CHEMBL5202866,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,516.6390000000004,2.0683000000000007,4.0,6.0,7.721246399047171
CHEMBL5178875,C=C(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,500.59600000000023,1.598300000000001,4.0,6.0,7.958607314841775
CHEMBL5205477,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,500.59600000000034,1.432200000000001,4.0,6.0,8.318758762624412
CHEMBL5189578,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccco1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,526.5900000000003,1.4678000000000009,4.0,7.0,8.2839966563652
CHEMBL5190267,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,574.7190000000002,2.6159000000000017,4.0,7.0,6.823908740944319
CHEMBL5176166,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,558.6760000000003,1.9798000000000013,4.0,7.0,7.221848749616356
CHEMBL5203715,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,530.6660000000003,2.458400000000001,4.0,6.0,7.443697499232712
CHEMBL5178556,CC(C)(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,514.6230000000003,1.822300000000001,4.0,6.0,7.886056647693163
CHEMBL5185670,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,514.6230000000003,1.8223,4.0,6.0,7.795880017344075
CHEMBL5169820,CC(C)[C@](C)(NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,530.6660000000003,2.458400000000001,4.0,6.0,7.113509274827518
CHEMBL5204033,CC(C)(C)C[C@H](NC(=O)C(C)(C)NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,502.6120000000002,1.822300000000001,4.0,6.0,7.309803919971486
CHEMBL5199403,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)C1(NC(=O)OCc2ccccc2)CC1,active,526.6340000000002,2.1105000000000027,4.0,6.0,6.455931955649724
CHEMBL5208464,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CC1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C1CC1,active,498.58000000000027,1.1862000000000037,4.0,6.0,8.075720713938118
CHEMBL5193629,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1cccc(Cl)c1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,635.2020000000001,3.8035000000000023,4.0,7.0,6.187086643357144
CHEMBL5173899,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1cccc(Cl)c1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,595.1370000000001,2.879200000000001,4.0,7.0,6.275724130399211
CHEMBL5177381,CC(C)[C@H](NC(=O)OCc1cccc(Cl)c1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,577.1220000000002,3.2559000000000013,4.0,6.0,6.795880017344075
CHEMBL5203726,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cc2ccccc2[nH]1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,511.6230000000003,1.6631000000000005,5.0,5.0,7.2839966563652006
CHEMBL5201264,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@H]1CCNC1=O)C2(C)C,active,499.5340000000003,1.0971800000000007,3.0,5.0,7.180456064458132
CHEMBL5205992,CC(C)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,507.5410000000002,-2.793899999999994,4.0,8.0,7.522878745280337
CHEMBL5171771,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,502.61200000000025,1.6782000000000004,4.0,6.0,8.070581074285707
CHEMBL5183770,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,536.6290000000002,1.8748000000000002,4.0,6.0,7.823908740944319
CHEMBL5202077,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,542.6770000000005,2.602500000000001,4.0,6.0,7.481486060122112
CHEMBL5178763,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,560.6920000000002,2.225800000000001,4.0,7.0,7.221848749616356
CHEMBL5203900,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,594.7090000000001,2.4224000000000014,4.0,7.0,7.327902142064283
CHEMBL4852855,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,600.7570000000002,3.150100000000003,4.0,7.0,6.978810700930062
CHEMBL5202866,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,516.6390000000004,2.0683000000000007,4.0,6.0,7.747146969020107
CHEMBL5202866,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,516.6390000000004,2.0683000000000007,4.0,6.0,7.638272163982407
CHEMBL5196043,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,active,505.6600000000003,1.1917000000000035,4.0,5.0,8.031517051446064
CHEMBL5180793,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(N)=O)C2(C)C)C(C)(C)C,active,548.6850000000003,0.04720000000000568,5.0,6.0,7.3979400086720375
CHEMBL5175509,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1)C2(C)C)C(C)(C)C,active,588.7500000000001,0.8405000000000058,5.0,6.0,6.443697499232712
CHEMBL5203173,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCC1CC1)C2(C)C)C(C)(C)C,active,602.7770000000002,1.0881000000000056,5.0,6.0,6.2076083105017466
CHEMBL5203431,CCNC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C,active,576.7390000000001,0.6980000000000044,5.0,6.0,7.1249387366083
CHEMBL5179663,CCCCNC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C,active,604.793,1.4782000000000053,5.0,6.0,6.431798275933005
CHEMBL5170923,CCCCCCNC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C,active,632.847,2.2584000000000044,5.0,6.0,6.142667503568731
CHEMBL5200532,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1)C2(C)C)C(C)(C)C,active,638.8100000000001,1.8783000000000054,5.0,6.0,6.920818753952375
CHEMBL5197166,CC(C)(C)NC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)C,active,491.63300000000027,1.0898000000000034,4.0,5.0,7.638272163982407
CHEMBL5206924,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,495.6650000000003,1.6297000000000017,5.0,5.0,7.769551078621726
CHEMBL5182608,CC(C)(C)NC(=O)N[C@H](C(=O)N[C@@H](CC1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)C,active,479.62200000000024,0.9936000000000031,5.0,5.0,7.585026652029182
CHEMBL5184261,CC(C)CC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,inactive,490.6450000000004,1.2563000000000022,3.0,5.0,7.657577319177793
CHEMBL5187437,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,inactive,506.64400000000035,1.6187000000000027,3.0,6.0,7.346787486224656
CHEMBL5207867,C[C@@H](OC(C)(C)C)[C@H](NC(=O)NC(C)(C)C)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,inactive,565.7560000000003,2.321400000000003,5.0,6.0,7.013228265733755
CHEMBL5176816,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C,inactive,584.7140000000002,2.177900000000002,3.0,7.0,6.920818753952375
CHEMBL5176204,CC(C)(C)CC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,inactive,501.6720000000003,1.9710800000000022,3.0,5.0,6.142667503568731
CHEMBL218394,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,inactive,519.6870000000004,1.7112000000000023,4.0,5.0,5.376750709602099
CHEMBL218394,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,inactive,519.6870000000004,1.7112000000000023,4.0,5.0,5.096910013008056
CHEMBL5205883,N=C(N)Nc1ccc2c(c1)B(O)OC2,inactive,190.999,-0.7903300000000006,4.0,3.0,5.0
CHEMBL5198559,N=C(N)Nc1ccc(C(=O)Nc2ccc3c(c2)B(O)OC3)cc1,active,310.12200000000007,0.46196999999999944,5.0,4.0,4.856985199745905
CHEMBL5199388,O=C(Nc1ccc2c(c1)B(O)OC2)c1cccc(OCc2ccccc2)c1,active,359.19000000000005,2.7356000000000007,2.0,4.0,5.214670164989233
CHEMBL5181062,O=C(Nc1ccc2c(c1)B(O)OC2)c1cccc(NCc2ccccc2)c1,active,358.2060000000001,2.768700000000001,3.0,4.0,4.244887733604929
CHEMBL5200317,O=C(Nc1cccc(C(=O)Nc2ccc3c(c2)B(O)OC3)c1)c1ccccc1,active,372.18900000000014,2.4089,3.0,4.0,4.281498311132726
CHEMBL218394,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,active,519.6870000000004,1.7112000000000023,4.0,5.0,4.764471553092451
CHEMBL468553,O=C(Oc1cncc(Cl)c1)c1cccs1,active,239.68300000000002,3.0157000000000007,0.0,4.0,5.769551078621726
CHEMBL5187156,O=C(Nc1ccc2c(c1)B(O)OC2)c1cccc(OCc2ccccc2)n1,active,360.17800000000005,2.1306000000000003,2.0,5.0,4.414539270491499
CHEMBL5188282,Cc1cccc(COc2cccc(C(=O)Nc3ccc4c(c3)B(O)OC4)c2)c1,active,373.21700000000016,3.0440200000000006,2.0,4.0,4.223298816011589
CHEMBL5189793,CC(C)=CCc1cc(/C=C2\OC(=O)C(c3cc4c(cc3O)OC(C)(C)CC4)=C2O)ccc1O,inactive,448.5150000000002,5.577100000000006,3.0,6.0,4.987162775294828
CHEMBL5207127,Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)c(F)c3)c2=O)n1,inactive,531.8860000000001,2.3311,1.0,11.0,8.0
CHEMBL5185732,Cn1cnc(Cn2c(=O)nc(NC3=CC4CCOC4C=C3Cl)n(Cc3cc(F)c(F)c(F)c3)c2=O)n1,active,521.8870000000002,1.8845999999999998,1.0,10.0,7.823908740944319
CHEMBL5192777,Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)c(F)c3F)c2=O)n1,inactive,549.8760000000001,2.4702,1.0,11.0,8.0
CHEMBL5203920,Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cccc4ccccc34)c2=O)n1,active,527.9760000000001,3.067000000000001,1.0,11.0,6.107905397309519
CHEMBL5177083,Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)c(F)c3)c2=O)c1,inactive,530.8980000000001,2.9361000000000006,1.0,10.0,8.221848749616356
CHEMBL5197155,Cn1cc2cc(Nc3nc(=O)n(Cc4cc5ccsc5[nH]c4=O)c(=O)n3Cc3cc(F)c(F)c(F)c3)c(Cl)cc2n1,inactive,599.9820000000001,4.105600000000002,2.0,10.0,8.397940008672037
CHEMBL5187177,Cc1cncc(-n2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)c(F)c3)c2=O)c1,inactive,527.8940000000001,3.8469200000000026,1.0,9.0,7.853871964321762
CHEMBL5195764,Cc1cncc(-n2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(C#N)c(F)cc3C)c2=O)c1,inactive,530.9510000000002,3.748820000000003,1.0,10.0,8.698970004336019
CHEMBL5196584,Cc1cncc(-n2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)c1,active,527.8940000000001,3.8469200000000026,1.0,9.0,8.045757490560675
CHEMBL5188525,Cn1cc2cc(Nc3nc(=O)n(-c4cncc(C(F)(F)F)c4)c(=O)n3Cc3cc(F)c(F)c(F)c3)c(Cl)cc2n1,active,581.8640000000001,4.557300000000002,1.0,9.0,6.443697499232712
CHEMBL5192363,Cn1cc2cc(Nc3nc(=O)n(Cc4cc(Cl)ccn4)c(=O)n3Cc3cc(F)c(F)cc3F)c(Cl)cc2n1,active,562.339,4.251000000000003,1.0,9.0,7.0
CHEMBL5203047,CCNC(=O)Cn1c(=O)nc(Nc2cc3cn(C)nc3cc2Cl)n(Cc2cc(F)c(F)c(F)c2)c1=O,active,521.8870000000002,2.290399999999999,2.0,9.0,6.853871964321762
CHEMBL5208006,Cc1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)nc1,active,542.9090000000001,3.301020000000001,1.0,10.0,6.585026652029182
CHEMBL3427166,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,507.5410000000002,-2.793899999999994,4.0,8.0,6.721246399047171
CHEMBL5185160,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,active,453.54300000000023,2.2456799999999992,4.0,5.0,7.886056647693163
CHEMBL4851462,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)cc12,active,442.5160000000002,1.5309000000000004,4.0,5.0,7.221848749616356
CHEMBL5195798,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)CO)cc12,active,486.5690000000003,1.2835000000000008,5.0,6.0,7.709965388637482
CHEMBL5189649,CC(C)C[C@H](NC(=O)c1cc2c3c(ccc2[nH]1)CCO3)C(=O)N[C@H](C#N)C[C@@H]1CCCNC1=O,active,465.55400000000026,2.17198,4.0,5.0,7.309803919971486
CHEMBL5190756,CC(C)C[C@H](NC(=O)c1cc2c(OC(F)(F)F)cccc2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCCNC1=O,active,507.51300000000026,3.1356800000000007,4.0,5.0,7.863279432843593
CHEMBL5204224,CCOc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,active,467.5700000000003,2.6357800000000005,4.0,5.0,7.619788758288394
CHEMBL5208639,COc1cc(Cl)cc2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,active,502.0150000000003,3.2891800000000018,4.0,5.0,7.853871964321762
CHEMBL5170425,COc1cc(Cl)cc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,active,487.98800000000034,2.8990800000000005,4.0,5.0,8.040958607678906
CHEMBL4777223,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CO)cc12,active,472.54200000000026,0.8934000000000009,5.0,6.0,7.723538195826756
CHEMBL2316337,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C#N)CCC(N)=O,active,544.6530000000002,1.2468800000000035,5.0,7.0,5.337242168318426
CHEMBL5174083,C#Cc1ccc2c(ccc3[n+]2C(OC)C[Se]3)c1,active,289.21599999999995,1.0149999999999997,0.0,1.0,5.436518914605589
CHEMBL5174083,C#Cc1ccc2c(ccc3[n+]2C(OC)C[Se]3)c1,active,289.21599999999995,1.0149999999999997,0.0,1.0,4.124880834537432
CHEMBL3545157,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,active,334.40000000000003,3.2622000000000018,0.0,5.0,5.823908740944319
CHEMBL50894,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,active,293.282,3.2377000000000002,2.0,3.0,5.823908740944319
CHEMBL296586,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,active,327.181,4.092000000000002,2.0,1.0,5.823908740944319
CHEMBL5173280,C=C1CC[C@H]2[C@@](C)(CCC[C@]2(C)C(=O)O)[C@@H]1C/C=C(\C)[C@@H]1CCc2c(O)c(CC3C(=O)C(C(C)=O)=C(O)C(C)(C)C3O)c(O)c(C(=O)CCC)c2O1,active,720.9000000000002,7.50370000000001,5.0,9.0,5.1249387366083
CHEMBL5171650,C=C1CC[C@H]2[C@@](C)(CCC[C@]2(C)C(=O)O)[C@@H]1C/C=C(\C)[C@H]1CCc2c(O)c(CC3C(=O)C(C(C)=O)=C(O)C(C)(C)C3O)c(O)c(C(=O)CCC)c2O1,active,720.9000000000002,7.50370000000001,5.0,9.0,5.0915149811213505
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,active,270.24,2.576800000000001,3.0,5.0,5.292429823902063
CHEMBL5171650,C=C1CC[C@H]2[C@@](C)(CCC[C@]2(C)C(=O)O)[C@@H]1C/C=C(\C)[C@H]1CCc2c(O)c(CC3C(=O)C(C(C)=O)=C(O)C(C)(C)C3O)c(O)c(C(=O)CCC)c2O1,active,720.9000000000002,7.50370000000001,5.0,9.0,5.251811972993799
CHEMBL5173495,CCCOc1ccc(-c2cc(OCCN3CCN(Cc4ccccc4)CC3)c3c(OC)cc(OC)cc3n2)cc1,active,541.6920000000002,5.904400000000006,0.0,7.0,4.522878745280337
CHEMBL4175014,CCCOc1ccc(-c2cc(OCCN3CCc4cc(OC)c(OC)cc4C3)c3c(OC)cc(OC)cc3n2)cc1,active,558.6750000000003,6.162100000000007,0.0,8.0,6.376750709602099
CHEMBL5181347,CCCOc1ccc(-c2cc(OCCN3CCCCC3)c3c(OC)ccc(OC)c3n2)cc1,active,450.5790000000002,5.572500000000006,0.0,6.0,5.85078088734462
CHEMBL5209332,CCCOc1ccc(-c2cc(OCCN3CCCC3)c3cc(OC)cc(OC)c3n2)cc1,active,436.55200000000013,5.182400000000005,0.0,6.0,4.522878745280337
CHEMBL1595621,C=CCn1c(S)nnc1CSc1ccccc1[N+](=O)[O-],active,308.38800000000003,2.9533000000000014,1.0,7.0,7.337242168318426
CHEMBL5173495,CCCOc1ccc(-c2cc(OCCN3CCN(Cc4ccccc4)CC3)c3c(OC)cc(OC)cc3n2)cc1,active,541.6920000000002,5.904400000000006,0.0,7.0,4.522878745280337
CHEMBL4175014,CCCOc1ccc(-c2cc(OCCN3CCc4cc(OC)c(OC)cc4C3)c3c(OC)cc(OC)cc3n2)cc1,active,558.6750000000003,6.162100000000007,0.0,8.0,4.522878745280337
CHEMBL5181347,CCCOc1ccc(-c2cc(OCCN3CCCCC3)c3c(OC)ccc(OC)c3n2)cc1,active,450.5790000000002,5.572500000000006,0.0,6.0,4.522878745280337
CHEMBL1595621,C=CCn1c(S)nnc1CSc1ccccc1[N+](=O)[O-],active,308.38800000000003,2.9533000000000014,1.0,7.0,5.522878745280337
CHEMBL5174530,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NN(Cc1cc[nH]n1)C(=O)CCl,active,435.91200000000015,2.3494,3.0,5.0,7.468521082957745
CHEMBL5184792,NC(=O)CCN(NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1)C(=O)CCl,active,466.96600000000024,2.2257999999999996,3.0,5.0,8.096910013008056
CHEMBL5193596,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NN(CCC(N)=O)C(=O)CBr,active,471.3520000000002,1.4575999999999998,3.0,5.0,6.267606240177032
CHEMBL5176036,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NN(Cc1c[nH]cn1)C(=O)CCl,active,435.91200000000015,2.3494,3.0,5.0,7.060480747381382
CHEMBL5173143,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NN(CC1CCCNC1=O)C(=O)CCl,active,466.96600000000024,1.9523000000000004,3.0,5.0,8.301029995663981
CHEMBL5184210,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NN(CC1CCNC1=O)C(=O)CCl,active,452.9390000000002,1.5622000000000007,3.0,5.0,7.769551078621726
CHEMBL5189591,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NN(CCC(N)=O)C(=O)CCl,active,426.9010000000002,1.3015000000000008,3.0,5.0,7.769551078621726
CHEMBL5182294,NC(=O)CCN(NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1)C(=O)CF,active,450.5110000000002,1.9564999999999995,3.0,5.0,5.920818753952375
CHEMBL5180774,NC(=O)CCN(NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1)C(=O)[C@@H](F)Cl,active,484.95600000000013,2.5214000000000008,3.0,5.0,7.275724130399211
CHEMBL5169690,NC(=O)CCN(NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1)C(=O)[C@H](F)Cl,active,484.95600000000013,2.5214000000000008,3.0,5.0,8.698970004336019
CHEMBL5179702,CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NN(CCC(N)=O)C(=O)CCl,active,435.91200000000026,1.2864,4.0,4.0,8.154901959985743
CHEMBL5182106,CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NN(C[C@@H]1CCNC1=O)C(=O)CCl,active,461.9500000000003,1.5471,4.0,4.0,8.397940008672037
CHEMBL5205478,CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NN(C[C@H]1CCNC1=O)C(=O)CCl,active,461.9500000000003,1.5471,4.0,4.0,8.522878745280337
CHEMBL5198234,CC(C)C[C@H](NC(=O)c1cc2cnccc2[nH]1)C(=O)NN(CCC(N)=O)C(=O)CCl,active,436.9000000000003,0.6814000000000016,4.0,5.0,7.853871964321762
CHEMBL5184334,Cc1nnc(SC(=O)c2cc3ccccc3[nH]2)s1,active,275.358,3.260320000000001,1.0,5.0,6.204815410317576
CHEMBL5189565,Cc1nnc(SC(=O)c2cccc3[nH]ccc23)s1,active,275.358,3.260320000000001,1.0,5.0,7.221848749616356
CHEMBL5188939,Cc1nnc(SC(=O)c2ccc3cc[nH]c3c2)s1,active,275.358,3.260320000000001,1.0,5.0,7.262012673666569
CHEMBL5199191,Cc1nnc(SC(=O)c2cccc3cc[nH]c23)s1,active,275.358,3.260320000000001,1.0,5.0,6.798602875679548
CHEMBL5199531,Cc1nnc(SC(=O)c2cc3ccccc3n2C)s1,active,289.385,3.2707200000000016,0.0,6.0,6.45717457304082
CHEMBL5204452,CSc1nnc(SC(=O)c2cc3ccccc3[nH]2)s1,active,307.425,3.673800000000001,1.0,6.0,7.039053804266168
